id,date,city,state,type,ideology,subideology,group,description,image
9727,04/2019,Chapel Hill,NC,Harassment,,,,"An unknown person or group distributed anti-Semitic fliers at the Davis Library at the University of North Carolina that referred to ""an evil Jewish plot.""",
9728,04/2019,Orange,OH,Harassment,,,,Law firm received anti-Semitic and threatening emails.,
9729,04/2019,Gilbertsville,PA,Harassment,,,,"A Jewish man found a card on his car windshield that had printed on it ""Hey! Did you Nazi the lines, you blind dipshit. - Hitler""",
9730,04/2019,Erdenheim,PA,Harassment,,,,"At school, a boy drew a swastika a Jewish peer's calculator, called her ""Jew Girl"" and said ""You don't deserve birthday shekels.""",
9731,04/2019,Providence,RI,Harassment,,,,A man wearing a a swastika arm band did the Nazi salute outside the Holocaust Memorial and WWII Memorial in Providence.,
9732,04/2019,Greenville,SC,Harassment,,,,"Jewish student was harassed by classmates for being Jewish, was told to ""go burn in a crematorium.""",
9733,4/1/2019,Houston,TX,Harassment,Right Wing (White Supremacist),,,"Patriot Front, an alt right group, protested outside AIPAC and Israeli Consulate offices ""in support of national sovereignty, and in opposition to Zionist influence.""",
9734,04/2019,Seattle,WA,Harassment,,,,"During a business meeting, one of the participants said to another participant, ""You fucking Jew fuck I am coming after you too bitch.""",
9735,04/2019,Seattle,WA,Harassment,,,,Individual verbally harassed with anti-Semitic statements at a bus stop.,
9736,04/2019,Oshkosh,WI,Harassment,,,,"Two images, one of students standing in front of a banner with a swastika, and an image of a white board with the message ""No Liberals, Jews, Muslims, Queers, or Hmongs"" was shared via Twitter to students at University of Wisconsin-Oshkosh.",
9737,04/2019,Milwaukee,WI,Harassment,,,,Holocaust denial messages sent to Jewish woman.,
9738,04/2019,Madison,WI,Harassment,,,,"Two men in fake uniforms were standing in downtown Madison yelling ""Heil Hitler"" and asking pedestrians passing by if they were Jewish.",
9739,04/2019,Milwaukee,WI,Harassment,,,,"After a screening of a movie that criticizes Israel, a discussion was held in which participants stated that ""Jews own the media"" and ""Jews control what we see."" They also said that Jews have ""been taught to colonize"" and that politicians ""pretend they support Israel"" for money.",
9740,04/2019,Waukesha,WI,Harassment,,,,"Jewish middle school student harassed by another student who told the Jewish student that ""you should go die in a gas chamber,"" ""Heil Hitler,"" and ""bring back Hitler so he can kill all the Jews.""",
8039,3/31/2019,St. Michaels,MD,Harassment,Right Wing (White Supremacist),,Loyal White Knights,"Loyal White Knights, a Klan group. distributed recruitment fliers that expressed racist views toward African Americans, Jewish people, and American Indians.",
8046,3/30/2019,Accomack,VA,Harassment,Right Wing (White Supremacist),,Loyal White Knights,"Loyal White Knights, a Klan group. distributed recruitment fliers that expressed racist views toward African Americans, Jewish people, and American Indians.",
8068,3/25/2019,Cedar Park,TX,Harassment,Right Wing (White Supremacist),,,"Patriot Front, an alt right group, targeted a Jewish institution with a flier that read: ""Better dead than red.""",https://www.adl.org/sites/default/files/2019-03/PF%20Better%20dead%20than%20red.jpg
9680,3/19/2019,Washington,DC,Harassment,Right Wing (White Supremacist),,,"Anti-Semitic fliers attributed to Peter J. Cojanis, were distributed throughout a residential neighborhood.",
7608,3/18/2019,Pasadena,CA,Harassment,Right Wing (White Supremacist),,Daily Stormer Book Club,"Daily Stormer Book Club, an alt right group, posted anti-Semitic fliers that read: ""All hate crimes are hoaxes"" and ""Criticizing Jews is the only bad thing a Muslim woman can do.""",https://www.adl.org/sites/default/files/2019-03/DSBC%20samle%20hate%20crimes%20are%20hoaxes.jpg
8121,3/14/2019,Flagstaff,AZ,Harassment,Right Wing (White Supremacist),,Aryan Resistance,"Aryan Resistance, a neo-Nazi group, distributed fliers that read: ""The race war starts with you."" The fliers included images of swastikas.",https://www.adl.org/sites/default/files/2019-03/Aryan%20Resistance%20the%20race%20war%20starts%20with%20you.jpg
8122,3/13/2019,Ocean City,MD,Harassment,Right Wing (White Supremacist),,Corbin Kauffman,"An individual posted a flier at a Chabad that read ""We must secure the existence of our people and a future for white children"" and ""The goyim know shut it down.""",
7562,3/11/2019,Cleveland,OH,Harassment,Right Wing (White Supremacist),,Daily Stormer Book Club,"Daily Stormer Book Club, an alt right group, posted anti-Semitic fliers at Case Western Reserve University that read: ""All hate crimes are hoaxes.""",https://www.adl.org/sites/default/files/2019-03/DSBC%20samle%20hate%20crimes%20are%20hoaxes.jpg
7563,3/11/2019,Colville,WA,Harassment,Right Wing (White Supremacist),,Daily Stormer Book Club,"Daily Stormer Book Club, an alt right group, posted anti-Semitic fliers at a newspaper office that read: ""All hate crimes are hoaxes.""",https://www.adl.org/sites/default/files/2019-03/DSBC%20samle%20hate%20crimes%20are%20hoaxes.jpg
7564,3/11/2019,Keene,NH,Harassment,Right Wing (White Supremacist),,Daily Stormer Book Club,"Daily Stormer Book Club, an alt right group, placed anti-Semitic fliers Keene State College that read: ""All hate crimes are hoaxes.""",https://www.adl.org/sites/default/files/2019-03/DSBC%20samle%20hate%20crimes%20are%20hoaxes.jpg
7568,3/11/2019,Roanoke,VA,Harassment,Right Wing (White Supremacist),,Daily Stormer Book Club,"Daily Stormer Book Club, an alt right group, placed anti-Semitic fliers on a statue of Martin Luther King Jr. that read: ""All hate crimes are hoaxes.""",https://www.adl.org/sites/default/files/2019-03/DSBC%20samle%20hate%20crimes%20are%20hoaxes.jpg
7569,3/11/2019,San Dimas,CA,Harassment,Right Wing (White Supremacist),,Daily Stormer Book Club,"Daily Stormer Book Club, an alt right group, posted anti-Semitic fliers that read: ""All hate crimes are hoaxes.""",https://www.adl.org/sites/default/files/2019-03/DSBC%20samle%20hate%20crimes%20are%20hoaxes.jpg
7570,3/11/2019,St. Petersburg,FL,Harassment,Right Wing (White Supremacist),,Daily Stormer Book Club,"Daily Stormer Book Club, an alt right group, placed anti-Semitic fliers at a Jewish institution that read: ""All hate crimes are hoaxes.""",https://www.adl.org/sites/default/files/2019-03/DSBC%20samle%20hate%20crimes%20are%20hoaxes.jpg
8123,3/11/2019,Houston,TX,Harassment,Right Wing (White Supremacist),,Daily Stormer Book Club,"Daily Stormer Book Club, an alt right group, placed anti-Semitic fliers at a Jewish institution that read: ""All hate crimes are hoaxes.""",https://www.adl.org/sites/default/files/2019-03/DSBC%20samle%20hate%20crimes%20are%20hoaxes.jpg
9598,3/11/2019,Gilbert,AZ,Harassment,Right Wing (White Supremacist),,Folksfront,"Folksfront, a neo-Nazi group, distributed anti-Semitic fliers that featured a swastika at Perry High School.",
7566,3/10/2019,Newport Beach,CA,Harassment,Right Wing (White Supremacist),,unknown,A 22-year-old woman neo-Nazi and anti-Semitic fliers on the Newport Harbor High School Campus.,
10180,3/9/2019,Providence,RI,Vandalism,Right Wing (White Supremacist),,unknown,"An unknown person or group posted a sticker at the Rhode Island School of Design that read ""The Goyim Know.""",
7550,3/8/2019,Berkeley,CA,Harassment,Right Wing (White Supremacist),,Daily Stormer Book Club,"Daily Stormer Book Club, an alt right group, posted anti-Semitic fliers at a Jewish institution that read: ""All hate crimes are hoaxes.""",https://www.adl.org/sites/default/files/2019-03/DSBC%20samle%20hate%20crimes%20are%20hoaxes.jpg
7544,3/7/2019,Fargo,ND,Harassment,Right Wing (White Supremacist),,Daily Stormer Book Club,"Daily Stormer Book Club, an alt right group, placed anti-Semitic fliers on vehicles in Fargo that read: ""All hate crimes are hoaxes.""",https://www.adl.org/sites/default/files/2019-03/DSBC%20samle%20hate%20crimes%20are%20hoaxes.jpg
7532,3/5/2019,Houston,TX,Harassment,Right Wing (White Supremacist),,Daily Stormer Book Club,"Daily Stormer Book Club, an alt right group, distributed anti-Semitic fliers at Rice University which read: ""All hate crimes are hoaxes.""",https://www.adl.org/sites/default/files/2019-03/DSBC%20samle%20hate%20crimes%20are%20hoaxes.jpg
9603,3/4/2019,Fullerton,CA,Harassment,Right Wing (White Supremacist),,,A 22-year-old woman allegedly distributed neo-Nazi and anti-Semitic fliers around Fullerton College. Some of the fliers included a swastika.,
10115,03/2019,Phoenix,AZ,Vandalism,,,,An advertisement at a bus stop was vandalized with a swastika drawing.,
10116,03/2019,Flagstaff,AZ,Vandalism,,,,Vandals broke into the Chabad of Flagstaff synagogue and painted swastikas on the windows.,
10117,03/2019,Sherman Oaks,CA,Vandalism,,,,Swastika vandalism discovered at an elementary school.,
10118,03/2019,Petaluma,CA,Vandalism,,,,Mezuzah vandalism.,
10119,03/2019,Los Angeles,CA,Vandalism,,,,Swastika vandalism discovered in a public park.,
10120,03/2019,Huntington Beach,CA,Vandalism,,,,Emoji Hitler sticker placed on a pole at a walking trail.,
10122,03/2019,Davis,CA,Vandalism,,,,A swastika was spray-painted on a tree and benches in the UC Davis Putah Creek Riparian Reserve.,
10123,03/2019,Morrison,CO,Vandalism,,,,Jew was carved into the dirt with a swastika above it on the Trading Post Trail at Red Rocks.,
10124,03/2019,Miami Beach,FL,Vandalism,,,,"A swastika, devil, and ""death"" were drawn on an electrical box outside a house.",
10125,03/2019,Miami Beach,FL,Vandalism,,,,"A swastika and the word ""death"" were written on a CitiBike pay machine.",
10126,03/2019,Miami Beach,FL,Vandalism,,,,A swastika was etched into the exterior of a Burger King restaurant.,
10127,03/2019,Miami Beach,FL,Vandalism,,,,"A swastika and the message ""Kill the Jews"" was drawn onto a pedestrian sign.",
10128,03/2019,Miami Beach,FL,Vandalism,,,,"A swastika and the word ""death"" were written on a public electrical box.",
10129,03/2019,Sunrise,FL,Vandalism,,,,"Swastikas and the messages ""Die Jews"" and ""Kill Jews"" was written on a bulletin board at a condominium complex.",
10130,03/2019,Jupiter,FL,Vandalism,,,,A sign outside a synagogue was defaced with swastika graffiti.,
10131,03/2019,Oak Park,IL,Vandalism,,,,Jewish family's Israeli flag vandalized.,
10132,03/2019,Normal,IL,Vandalism,,,,"A swastika and the message, ""I hate minorities"" was written on the walls and lockers at a high school.",
10133,03/2019,Topeka,KS,Vandalism,,,,"Swastikas, ""Israel Sux,"" ""Heil,"" and racist messages were spray-painted on the pavement in the Capricorn Woods neighborhood.",
10134,03/2019,Waterville,ME,Vandalism,,,,A campus elevator was vandalized with swastika graffiti at Colby College.,
10135,03/2019,Bethesda,MD,Vandalism,,,,Graffiti that included a swastika and an expletive was discovered in a bathroom at Bannockburn Elementary School.,
10136,03/2019,Lynn,MA,Vandalism,,,,"A Jewish man discovered the ""SS"" lightening bolts were drawn on the exterior of an apartment building.",
10137,03/2019,Boston,MA,Vandalism,,,,A swastika and KKK were drawn using Sharpie at a public transit station.,
10138,03/2019,Fall River,MA,Vandalism,,,,"Headstones at a Jewish cemetery were vandalized with anti-Semitic messages including ""Heil Hitler"" and ""Expel the Jews,"" as well as a swastika.",
10139,03/2019,Las Vegas,NV,Vandalism,,,,"A Star of David and the word ""Jude"" was written on a bathroom stall at a Walmart.",
10140,03/2019,Westfield,NJ,Vandalism,,,,Three swastikas were drawn in chalk on a sidewalk.,
10141,03/2019,Westfield,NJ,Vandalism,,,,Swastika vandalism discovered near a private residence.,
10142,03/2019,Montvale,NJ,Vandalism,,,,"A bathroom at a high school was defaced with racist and anti-Semitic graffiti that included a swastika, the word ""Jews"" with a circle and line through it, the n-word, and ""WP"" for white power.",
10143,03/2019,Sussex,NJ,Vandalism,,,,"Two bathrooms at High Point Regional High School were vandalized with swastika etchings and messages that read ""Kill the Jews"" and ""Hitler was here.""",
10144,03/2019,Englewood,NJ,Vandalism,,,,Anti-Semitic and anti-black graffiti was written on bathroom stalls at Dwight-Engelwood School. ,
10145,03/2019,New Rochelle,NY,Vandalism,,,,Swastika vandalism discovered at a middle school.,
10146,03/2019,Queens,NY,Vandalism,,,,A swastika was spray-painted on the fence in front of a school.,
10147,03/2019,New York,NY,Vandalism,,,,Swastika vandalism discovered on the campus of the Fashion Institute of Technology,
10148,03/2019,Brooklyn,NY,Vandalism,,,,An NYC Department of Sanitation vehicle was vandalized with a swastika etching.,
10149,03/2019,Queens,NY,Vandalism,,,,The front door of an apartment building was vandalized with swastika graffiti.,
10150,03/2019,Brooklyn,NY,Vandalism,,,,A rock was thrown through the front window of a synagogue.,
10151,03/2019,Seaford,NY,Vandalism,,,,"Swastikas and ""Jew"" written in a bathroom.",
10152,03/2019,Seaford,NY,Vandalism,,,,Swastika vandalism discovered in a boys bathroom.,
10153,03/2019,New York,NY,Vandalism,,,,Swastika vandalism discovered in a locker room at a gym.,
10154,03/2019,Flushing,NY,Vandalism,,,,"Campus restrooms were vandalized with anti-Semitic graffiti at Queens College that read ""FUCK THE JEWS.""",
10155,03/2019,Brooklyn,NY,Vandalism,,,,"An advertisement in a subway station for a book on Justice Ruth Bader Ginsburg was vandalized with a drawing of a swastika and the message: ""Die, Jew Bitch!""",
10156,03/2019,New York,NY,Vandalism,,,,Swastika graffiti discovered on the southbound platform in a subway station.,
10157,03/2019,New York,NY,Vandalism,,,,Swastika graffiti discovered on a subway platform.,
10158,03/2019,New York,NY,Vandalism,,,,Swastika graffiti discovered in a subway station.,
10159,03/2019,Kings Park,NY,Vandalism,,,,Swastika graffiti discovered in Nissequogue River State Park on Long Island,
10160,03/2019,Queens,NY,Vandalism,,,,A street light pole was vandalized with graffiti that included three swastika drawings and a racially charged message.,
10161,03/2019,New York,NY,Vandalism,,,,Swastika graffiti discovered in a bathroom stall at John Jay College.,
10162,03/2019,Brooklyn,NY,Vandalism,,,,The gate in front of a house under construction was vandalized with swastika graffiti.,
10163,03/2019,Long Island City,NY,Vandalism,,,,A New York City owned vehicle was vandalized with swastika graffiti.,
10164,03/2019,Brooklyn,NY,Vandalism,,,,Swastika vandalism discovered inside a subway station.,
10165,03/2019,New York,NY,Vandalism,,,,"A bathroom in a public park was defaced with swastika graffiti and ""KKK.""",
10166,03/2019,Queens,NY,Vandalism,,,,A floor landing in an apartment building was vandalized with swastika graffiti.,
10167,03/2019,Brooklyn,NY,Vandalism,,,,Swastika vandalism discovered inside a subway station.,
10168,03/2019,Brooklyn,NY,Vandalism,,,,Swastika graffiti discovered on the base of a street lamp.,
10169,03/2019,Searingtown,NY,Vandalism,,,,A swastika and anti-Semitic slurs were written in the Shelter Rock Jewish Center.,
10170,03/2019,New York,NY,Vandalism,,,,Swastika graffiti discovered on an advertisement in a Queens bound E train car.,
10171,03/2019,New York,NY,Vandalism,,,,An advertisement in a subway station was vandalized with swastika graffiti.,
10172,03/2019,Durham,NC,Vandalism,,,,Five swastikas were drawn with a marker on a bulletin board and a shower curtain at a high school.,
10173,03/2019,Durham,NC,Vandalism,,,,Swastikas were found inside a residence hall at Noth Carolina School of Science and Mathematics.,
10174,03/2019,Oklahoma City,OK,Vandalism,,,,"The Oklahoma Democratic Party headquarters was defaced with anti-Semitic graffiti that included swastikas, white supremacist symbols, and ""Israel"" crossed out.",
10175,03/2019,Portland,OR,Vandalism,,,,A bathroom at a restaurant was vandalized with swastika graffiti.,
10176,03/2019,Weissport,PA,Vandalism,,,,A white supremacist vandalized a public trash can with anti-Semitic graffiti.,
10177,03/2019,Philadelphia,PA,Vandalism,,,,A subway station was vandalized with anti-Semitic and anti-Israel graffiti.,
10178,03/2019,Philadelphia,PA,Vandalism,,,,Two individuals stuck pork products to the windows and doors of a senior residence facility that has a large Jewish population and is owned and operated by a Jewish organization.,
10179,03/2019,Philadelphia,PA,Vandalism,,,,A bench at a school was vandalized with a swastika carving.,
10181,03/2019,Sioux Falls,SD,Vandalism,,,,A swastika was burned into the cement at Tuthill Park.,
10182,03/2019,Cameron,TX,Vandalism,,,,Swastika vandalism discovered on homeowner's property.,
10183,03/2019,Bennington,VT,Vandalism,,,,"Two teens vandalized a business establishment with the words ""white power,"" as well as drawn a swastika and an obscene sexual image.",
10185,03/2019,Milwaukee,WI,Vandalism,,,,Swastikas and neo-Nazi phrases were spray-painted on a walking trail.,
10556,03/2019,Bal Harbour,FL,Assault,,,,Daniel Starikov was arrested after allegedly physically and verbally assaulting two orthodox Jewish couples who were walking home from Shabbat dinner.,
10557,03/2019,Great Neck,NY,Assault,,,,A non-Jewish student at a middle school slapped a Jewish student because she was Jewish.,
10558,03/2019,Brooklyn,NY,Assault,,,,A man shoved a Jewish woman. He appeared to have targeted the woman because she is Jewish. He was later arrested.,
11679,03/2019,Doylestown,PA,Harassment,,,,"A man on the street outside a public library shouted, ""Jews and commies out of America"" to passersby.",
11680,03/2019,Los Angeles,CA,Vandalism,,,,Swastika vandalism discovered in a school.,
11681,03/2019,Los Angeles,CA,Vandalism,,,,Swastika carving discovered on elevator wall.,
11682,03/2019,Ewing,NJ,Harassment,,,,"Individual received harassing and anti-Semitic messages on the Discord app from another user who called him a ""fat Jew"" and insinuated he should be cooked in an oven.",
11683,03/2019,Champaign,IL,Vandalism,,,,"A Jewish student at the University of Illinois, Urbana-Champaign reported that his mezuzah was vandalized.",
11684,03/2019,Van Nuys,CA,Vandalism,,,,Swastika etching discovered on a sidewalk.,
11685,03/2019,Newark,NJ,Vandalism,,,,Swastika vandalism discovered in an academic building at Rutgers University.,
11686,03/2019,Warwick,RI,Vandalism,,,,"A swastika, ""HH"" (""Heil Hitler""), and ""KKK"" were found in a men's bathroom on the Knight campus of Community College of Rhode Island.",
11687,03/2019,Philadelphia,PA,Harassment,,,,"A synagogue received harassing and threatening anti-Semitic emails saying that they were going to ""kill all the Jews in America.""",
11688,03/2019,San Diego,CA,Harassment,,,,"At a high school, a WiFi hotspot was named with five swastika images and visible to those in the vicinity.",
11689,03/2019,Hamilton Township (Mercer County),NJ,Vandalism,,,,A footbridge in a park was vandalized with swastika graffiti.,
11690,03/2019,North Arlington,NJ,Vandalism,,,,"A sticker that read ""Jews did 9-11"" was found on a light pole.",
11691,03/2019,Ridgewood,NJ,Vandalism,,,,JEW was found scratched into a table at a business.,
11692,03/2019,Mountain Lakes,NJ,Vandalism,,,,Swastika vandalism discovered on a couch in a school.,
11693,03/2019,Jacksonville,FL,Vandalism,,,,Swastika vandalism discovered on a sidewalk.,
11694,03/2019,Holmdel,NJ,Vandalism,,,,A school employee discovered that two swastikas had been drawn on the sheet rock in a bathroom.,
11695,03/2019,Philadelphia,PA,Harassment,,,,A student at Temple University reported that a swastika was drawn on their dormitory white board.,
11696,03/2019,Dumont,NJ,Vandalism,,,,Swastika vandalism discovered on a building.,
11697,03/2019,Princeton,NJ,Harassment,,,,Religious leaders at Princeton University received anti-Semitic literature.,
11698,03/2019,New Rochelle,NY,Vandalism,,,,"Over the course of a week, swastika vandalism was discovered at multiple locations in a middle school.",
11699,03/2019,Medford,NJ,Harassment,,,,Jewish student victim of anti-Semitic harassment and bullying by a peer.,
11700,03/2019,Ridgewood,NJ,Vandalism,,,,Swastika vandalism discovered inside a business.,
11701,03/2019,Holmdel,NJ,Vandalism,,,,I hate Jews found written on a library desk at a high school.,
11702,03/2019,Philadelphia,PA,Vandalism,,,,Swastikas and the Star of David were spray painted on several trees in a wooded area of Philadelphia.,
11703,03/2019,Englewood,NJ,Vandalism,,,,Swastika vandalism discovered on a hiking trail.,
11704,03/2019,Germantown,TN,Harassment,,,,Jewish elementary school student was verbally harassed by a non-Jewish student who made anti-Semitic comments.,
11705,03/2019,Los Angeles,CA,Harassment,,,,"A student at Occidental College published an op-ed in the student newspaper arguing that ""we need to talk about Zionism in relation to white supremacy...we must recognize the ingrained racist and white supremacist ideology central to Zionism."" Print-outs of the article were distributed to students during Israeli Apartheid Week.",
11706,03/2019,Van Nuys,CA,Vandalism,,,,A swastika was spray-painted on a school wall.,
11707,03/2019,Van Nuys,CA,Harassment,,,,Someone used tape to form a hangman and left it outside a Jewish person's house.,
11708,03/2019,Cambridge,MA,Harassment,,,,"During a an Undergraduate Council meeting at Harvard University on whether to award the Palestine Solidarity Committee funding for Israeli Apartheid Week, Jewish student representatives were met with ""references to age-old tropes of prejudice and bigotry,"" and vilified for their Jewish heritage.",
11709,03/2019,Lakewood,NJ,Harassment,,,,Three swastikas were traced into a dirt walking path by a lake.,
11710,03/2019,Gettysburg,PA,Vandalism,,,,A Jewish family's new home was vandalized with four swastika carvings.,
11711,03/2019,Van Nuys,CA,Harassment,,,,"Individual repeatedly screamed ""Fuck Jews"" in front of a synagogue.",
12463,03/2019,Ann Arbor,MI,Harassment,,,,"Members of an anti-Israel and anti-Semitic group called Witness for Peace, protest outside a synagogue holding signs that read, ?Resist Jewish Power"" and ?Dual Loyalty?? Another sign depicts an Israeli flag with a red ?cross-out? symbol over it.",
12464,03/2019,Norwalk,CT,Harassment,,,,A Jewish student was called a kike and told that Jews should die.,
9597,03/2019,Mountain Brook,AL,Harassment,,,,A non-Jewish student made anti-Semitic comments to a Jewish student in school.,
9599,03/2019,San Diego,CA,Harassment,,,,Person using a loudspeaker shouting anti-Israel and anti-Semitic slurs from a car outside a Hebrew language school.,
9600,03/2019,Newport Beach,CA,Harassment,,,,A group of teenagers shared images on Instagram and Snapchat of them playing a game in which they arranged red cups in the form of a swastika. They also did the Nazi salute.,
9601,03/2019,Los Angeles,CA,Harassment,,,,A Jewish organization received an anti-Semitic and threatening email to their general inbox.,
9602,03/2019,Los Angeles,CA,Harassment,,,,A second Jewish organization received an anti-Semitic and threatening email to their general inbox.,
9604,03/2019,Woodland Hills,CA,Harassment,,,,A Jewish community center received anti-Semitic and threatening phone calls.,
9605,03/2019,San Diego,CA,Harassment,,,,"Ongoing ""protest"" by an individual at San Diego State University displaying a sign that reads ""Israel did 9/11.""",
9606,03/2019,Wildomar,CA,Harassment,,,,A Jewish middle school student was the victim of anti-Semitic harassment at school.,
9607,03/2019,Costa Mesa,CA,Harassment,,,,A public official received an anti-Semitic and threatening voicemail.,
9608,03/2019,Santa Monica,CA,Harassment,,,,"A private business received a harassing and anti-Semitic email in which the writer stated ""I'm glad millions of you motherfucking Jews suffered and died in anguish.""",
9609,03/2019,La Quinta,CA,Harassment,,,,"A student announced to their class that ""The Nazis should have killed all the Jews, especially this sub.""",
9610,03/2019,Irvine,CA,Harassment,,,,Confidential,
9611,03/2019,Calabasas,CA,Harassment,,,,"Anti-Semitic fliers were discovered at a high school that asked ""What is the difference between crackheads and Jews?"" A swastika and the message ""The murder of innocent women and children by a Rothschild led Jewish Zionist armed militia to forcibly confiscate the Land of Palestine now known as Israel.""",
9612,03/2019,Woodland Hills,CA,Harassment,,,,"Anti-Semitic fliers were discovered at a high school that asked ""What is the difference between crackheads and Jews?"" A swastika and the message ""The murder of innocent women and children by a Rothschild led Jewish Zionist armed militia to forcibly confiscate the Land of Palestine now known as Israel.""",
9613,03/2019,Sherman Oaks,CA,Harassment,,,,"Anti-Semitic fliers were discovered at a bus stop that asked ""What is the difference between crackheads and Jews?"" A swastika and the message ""The murder of innocent women and children by a Rothschild led Jewish Zionist armed militia to forcibly confiscate the Land of Palestine now known as Israel.""",
9614,03/2019,San Diego,CA,Harassment,,,,"During a business transaction, a Jewish individual received a $100 bill that had a swastika stamped on it.",
9615,03/2019,Los Angeles,CA,Harassment,,,,A mural depicting the Monopoly man holding bags of money and with Stars of David on his pants was painted on the side of a building housing a kosher restaurant in Los Angeles.,
9616,03/2019,Tarzana,CA,Harassment,,,,"Anti-Semitic fliers were discovered at an elementary school that asked ""What is the difference between crackheads and Jews?"" A swastika and the message ""The murder of innocent women and children by a Rothschild led Jewish Zionist armed militia to forcibly confiscate the Land of Palestine now known as Israel.""",
9617,03/2019,Los Angeles,CA,Harassment,,,,"During a public hearing, a speaker held up a sign with an attendee's name and a swastika.",
9618,03/2019,Los Angeles,CA,Harassment,,,,"Individual told a Jewish person, ""we should burn all you guys.""",
9619,03/2019,Los Angeles,CA,Harassment,,,,"Individual harassed a Jewish organization, yelled ""Jews don't pay taxes and don't belong here.""",
9620,03/2019,Estes Park,CO,Harassment,,,,"A political candidate, who is Jewish, was told ""We don't need more Jews in office"" by an individual while at a campaign event at a public library.",
9621,03/2019,Denver,CO,Harassment,,,,A synagogue received a threatening email to their general inbox.,
9622,03/2019,Centennial,CO,Harassment,,,,Jewish student target of anti-Semitic verbal harassment by another student.,
9623,03/2019,Cromwell,CT,Harassment,,,,A non-Jewish student did the Hitler salute at a Jewish student.,
9624,03/2019,Bridgeport,CT,Harassment,,,,A synagogue received a threatening and anti-Semitic email to their general inbox.,
9625,03/2019,Hamden,CT,Vandalism,,,,A swastika was drawn on a student's homework assignment.,
9626,03/2019,Kissimmee,FL,Harassment,,,,"Representative of a home owners association called an applicant a ""fucking kike.""",
9627,03/2019,Coral Gables,FL,Harassment,,,,Individual harassed by another person who made anti-Semitic comments.,
9628,03/2019,Gainesville,FL,Harassment,,,,"A student chanted ""Heil Hitler"" at a Jewish student.",
9629,03/2019,Delray Beach,FL,Harassment,,,,"During a dispute over a food order, a restaurant employee told a customer, ""You are the reason people hate Jews.""",
9630,03/2019,Chicago,IL,Harassment,,,,"Two hateful videos at Whitney Young High School were circulated to students, one of which showed student talking to another on FaceTime, as someone behind the girl holds a swastika.",
9631,03/2019,Orland Park,IL,Harassment,,,,"Ongoing anti-Semitic harassment of a boy in a junior high school by his peers, that included anti-Semitic messages sent via Snapchat.",
9632,03/2019,Indianapolis,IN,Harassment,,,,"Someone wrote a message on the campus ""democracy wall"" called out George Soros and the Rothschild family in the anti-Semitic echo symbol.",
9633,03/2019,Lafayette,LA,Harassment,,,,"Jewish student was bullied by peers at school who told him to ""go back to the concentration camps.",
9634,03/2019,Silver Spring,MD,Harassment,,,,"During a Spanish class at a middle school, the teacher told the class that ""the Jews killed Jesus.""",
9635,03/2019,Swampscott,MA,Harassment,,,,A student at a middle school made anti-Semitic remarks to a Jewish student about gas chambers.,
9636,03/2019,Needham,MA,Harassment,,,,Individual received a number of harassing anti-Semitic text messages and calls.,
9637,03/2019,Minneapolis,MN,Harassment,,,,Anti-Semitic remark made to Jewish restaurant patrons.,
9638,03/2019,Minneapolis,MN,Harassment,,,,Individual received a direct message on social media with anti-Semitic references.,
9639,03/2019,Gladstone,MO,Harassment,,,,Individual received anti-Semitic campaign material from Steve West who was running for Missouri state representative.,
9640,03/2019,Reno,NV,Vandalism,,,,"Kill all Jews and a swastika was written in a restroom of a residence hall at University of Nevada, Reno.",
9641,03/2019,Reno,NV,Harassment,,,,"A man yelled ""Jew"" at a student on the University of Nevada, Reno campus.",
9643,03/2019,Rochelle Park Township,NJ,Harassment,,,,Confidential,
9644,03/2019,Marlboro Township,NJ,Harassment,,,,Jewish institution received an anti-Semitic threat by email.,
9645,03/2019,Galloway Township,NJ,Harassment,,,,Two deans at Stockton University received anti-Semitic fax that falsely alleged that the Chabad branch of Judaism cooperated with the Nazis during the Holocaust.,
9646,03/2019,Bronx,NY,Harassment,,,,Individual victim of anti-Semitic harassment on Instagram.,
9647,03/2019,New York,NY,Harassment,,,,"At an anti-Jewish Polish restitution demonstration in Foley Square, protesters held signs that accused Jews of welcoming both the Nazi and Soviet invasions and called to ""Stop [the] Holocaust Industry."" It was also reported that a protester waved a dollar bill at a Jewish counter-protester.",
9648,03/2019,Levittown,NY,Harassment,,,,Two students at Division Avenue High School photo-shopped a screen shot of the school district's website with anti-Semitic messages and shared it with people in a group chat.,
9649,03/2019,New York,NY,Harassment,,,,A synagogue received a threatening anti-Semitic message to their general email inbox.,
9650,03/2019,New Rochelle,NY,Harassment,,,,A synagogue received a threatening anti-Semitic message to their general inbox email.,
9651,03/2019,New York,NY,Harassment,,,,"Construction firm received an email espousing anti-Semitic views and referencing ""Jewish fraud.""",
9652,03/2019,New York,NY,Harassment,,,,"Teenagers yelled ""We love Hitler"" at a Jewish family who were walking on Shabbat.",
9653,03/2019,Brooklyn,NY,Harassment,,,,"Individual in a subway station shouted ""I'm gonna shoot up every fucking synagogue.""",
9654,03/2019,New York,NY,Harassment,,,,A second synagogue received a threatening anti-Semitic message to their general email inbox.,
9655,03/2019,Brooklyn,NY,Harassment,,,,A Jewish woman walking her stroller on the street was physically harassed by a passerby. The passerby appeared to have targeted the woman because she is Jewish. He was later arrested.,
